10073,NOUN,4276249,NOUN,Direct
10075,NOUN,503237,NOUN,Direct
10076,NOUN,15205532,NOUN,Direct
10078,NOUN,3925226,NOUN,Direct
10079,ADJECTIVE,2196107,ADJECTIVE,Direct
1008,NOUN,4846770,NOUN,Direct
10080,ADJECTIVE,1645048,ADJECTIVE,Direct
10084,ADVERB,161630,ADVERB,Direct
10085,ADVERB,161630,ADVERB,Direct
10086,NOUN,6304671,NOUN,Direct
10087,NOUN,8517825,NOUN,Direct
10088,NOUN,6420678,NOUN,Direct
10089,NOUN,7081739,NOUN,Direct
1009,NOUN,1124794,NOUN,Direct
10090,NOUN,10516016,NOUN,Direct
10094,NOUN,3109486,NOUN,Direct
19579,NOUN,13690758,NOUN,Direct
10096,ADJECTIVE,669853,ADJECTIVE,Direct
10102,NOUN,3036866,NOUN,Direct
10106,NOUN,6406547,NOUN,Direct
10107,NOUN,6123363,NOUN,Direct
10109,NOUN,8518171,NOUN,Direct
1011,NOUN,5629682,NOUN,Direct
10110,NOUN,4898804,NOUN,Direct
10111,NOUN,6631322,NOUN,Direct
10112,NOUN,13548531,NOUN,Direct
10114,NOUN,10754088,NOUN,Direct
10115,NOUN,1518878,NOUN,Direct
10116,NOUN,6630627,NOUN,Direct
10117,NOUN,665079,NOUN,Direct
10118,NOUN,1397114,NOUN,Direct
1012,NOUN,14145911,NOUN,Direct
10120,ADJECTIVE,56002,ADJECTIVE,Direct
10121,NOUN,10523076,NOUN,Direct
10122,NOUN,9543353,NOUN,Direct
10125,NOUN,6341431,NOUN,Direct
10126,NOUN,6341340,NOUN,Direct
10127,NOUN,7160635,NOUN,Direct
10128,NOUN,6688274,NOUN,Direct
10129,NOUN,10165448,NOUN,Direct
1013,NOUN,4630689,NOUN,Direct
8112,NOUN,10221956,NOUN,Direct
10135,NOUN,3872167,NOUN,Direct
10136,NOUN,5698247,NOUN,Direct
39124,NOUN,15014990,NOUN,Direct
10138,NOUN,14144416,NOUN,Direct
10139,NOUN,10044879,NOUN,Direct
1014,ADJECTIVE,2495270,ADJECTIVE,Direct
10140,NOUN,14460974,NOUN,Direct
10142,ADJECTIVE,2464277,ADJECTIVE,Direct
10143,VERB,43912,VERB,Direct
10144,VERB,205885,VERB,Direct
10146,NOUN,5154676,NOUN,Direct
10148,NOUN,6513624,NOUN,Direct
10152,NOUN,6520944,NOUN,Direct
10156,NOUN,11444643,NOUN,Direct
10157,VERB,552815,VERB,Direct
10158,VERB,458471,VERB,Direct
10159,VERB,93775,VERB,Direct
10161,NOUN,6389553,NOUN,Direct
10163,NOUN,4869811,NOUN,Direct
10164,NOUN,1243262,NOUN,Direct
10165,NOUN,7335414,NOUN,Direct
1017,NOUN,9403427,NOUN,Direct
10171,ADJECTIVE,436645,ADJECTIVE,Direct
16614,ADJECTIVE,2054439,ADJECTIVE,Direct
10173,NOUN,14147627,NOUN,Direct
10175,NOUN,9219858,NOUN,Direct
7998,ADJECTIVE,754873,ADJECTIVE,Direct
1018,NOUN,441824,NOUN,Direct
10180,NOUN,1042764,NOUN,Direct
10181,NOUN,67707,NOUN,Direct
7975,NOUN,1040646,NOUN,Direct
10183,NOUN,9803429,NOUN,Direct
10186,ADJECTIVE,134701,ADJECTIVE,Direct
10190,VERB,1043887,VERB,Direct
10191,ADVERB,290935,ADVERB,Direct
7972,NOUN,3006105,NOUN,Direct
10193,NOUN,9694392,NOUN,Direct
10195,ADJECTIVE,2569454,ADJECTIVE,Direct
10197,NOUN,6325370,NOUN,Direct
10198,ADJECTIVE,1847515,ADJECTIVE,Direct
10199,ADJECTIVE,1826186,ADJECTIVE,Direct
10201,NOUN,881649,NOUN,Direct
10202,NOUN,7806221,NOUN,Direct
10207,NOUN,10560106,NOUN,Direct
10208,NOUN,1239064,NOUN,Direct
10209,NOUN,6526291,NOUN,Direct
10211,NOUN,6018465,NOUN,Direct
10215,ADJECTIVE,2700918,ADJECTIVE,Direct
10216,NOUN,10644301,NOUN,Direct
10217,NOUN,5638486,NOUN,Direct
10219,NOUN,15054770,NOUN,Direct
1022,NOUN,3398467,NOUN,Direct
10221,NOUN,4697267,NOUN,Direct
10223,NOUN,8266235,NOUN,Direct
19592,NOUN,4238128,NOUN,Direct
10227,NOUN,9687775,NOUN,Direct
10229,NOUN,6766654,NOUN,Direct
1023,NOUN,8629508,NOUN,Direct
10230,VERB,152558,VERB,Direct
10235,NOUN,7700868,NOUN,Direct
10236,NOUN,7500042,NOUN,Direct
10237,NOUN,12136720,NOUN,Direct
10240,NOUN,14535431,NOUN,Direct
10241,NOUN,4252939,NOUN,Direct
10244,ADJECTIVE,19131,ADJECTIVE,Direct
10246,ADJECTIVE,218440,ADJECTIVE,Direct
10249,NOUN,10515194,NOUN,Direct
10250,NOUN,10515194,NOUN,Direct
10251,ADJECTIVE,369941,ADJECTIVE,Direct
10252,NOUN,10136615,NOUN,Direct
10253,ADJECTIVE,2129535,ADJECTIVE,Direct
10256,NOUN,4812268,NOUN,Direct
10259,ADJECTIVE,1947741,ADJECTIVE,Direct
1026,ADVERB,210768,ADVERB,Direct
10261,ADJECTIVE,771373,ADJECTIVE,Direct
10262,NOUN,6791372,NOUN,Direct
10263,NOUN,11978233,NOUN,Direct
10264,NOUN,7343910,NOUN,Direct
10267,NOUN,14672224,NOUN,Direct
10268,ADJECTIVE,2887899,ADJECTIVE,Direct
10270,NOUN,13750415,NOUN,Direct
10271,ADJECTIVE,12932,ADJECTIVE,Direct
10274,ADJECTIVE,2204131,ADJECTIVE,Direct
10277,ADJECTIVE,78576,ADJECTIVE,Direct
10278,ADJECTIVE,1854935,ADJECTIVE,Direct
10279,NOUN,14004572,NOUN,Direct
7942,NOUN,3457902,NOUN,Direct
10282,NOUN,5655119,NOUN,Direct
10286,NOUN,13498828,NOUN,Direct
10287,ADJECTIVE,1040752,ADJECTIVE,Direct
10289,ADJECTIVE,1061489,ADJECTIVE,Direct
1029,NOUN,9282724,NOUN,Direct
10293,NOUN,5198756,NOUN,Direct
10295,VERB,1930874,VERB,Direct
103,NOUN,5712076,NOUN,Direct
10300,VERB,981544,VERB,Direct
10302,ADJECTIVE,1229140,ADJECTIVE,Direct
10303,NOUN,4908835,NOUN,Direct
10304,NOUN,6206334,NOUN,Direct
10305,ADJECTIVE,2358277,ADJECTIVE,Direct
10306,NOUN,180413,NOUN,Direct
10310,VERB,571061,VERB,Direct
10311,NOUN,5603160,NOUN,Direct
10312,NOUN,10338707,NOUN,Direct
10313,NOUN,9636339,NOUN,Direct
10314,NOUN,88481,NOUN,Direct
10315,NOUN,5116590,NOUN,Direct
10316,NOUN,7424797,NOUN,Direct
10319,NOUN,10395209,NOUN,Direct
10320,ADJECTIVE,2285407,ADJECTIVE,Direct
10323,NOUN,4910377,NOUN,Direct
10324,NOUN,6389398,NOUN,Direct
10325,NOUN,7211950,NOUN,Direct
10326,NOUN,3126385,NOUN,Direct
10328,NOUN,14359459,NOUN,Direct
38890,NOUN,444846,NOUN,Direct
10330,NOUN,14058252,NOUN,Direct
10332,NOUN,7387316,NOUN,Direct
10334,NOUN,9289331,NOUN,Direct
10335,NOUN,11508382,NOUN,Direct
10336,NOUN,5013967,NOUN,Direct
10337,NOUN,14768989,NOUN,Direct
10344,NOUN,4230808,NOUN,Direct
10346,NOUN,506658,NOUN,Direct
10347,NOUN,7330007,NOUN,Direct
1035,NOUN,15095103,NOUN,Direct
10350,NOUN,8280124,NOUN,Direct
10351,ADJECTIVE,1495725,ADJECTIVE,Direct
10354,ADJECTIVE,598679,ADJECTIVE,Direct
10355,NOUN,10676877,NOUN,Direct
10358,NOUN,6549661,NOUN,Direct
10359,NOUN,8648322,NOUN,Direct
1036,NOUN,10282374,NOUN,Direct
10360,NOUN,13421462,NOUN,Direct
10363,ADJECTIVE,1044240,ADJECTIVE,Direct
10365,ADJECTIVE,1168434,ADJECTIVE,Direct
10367,NOUN,7404798,NOUN,Direct
10368,NOUN,15282696,NOUN,Direct
10371,ADJECTIVE,1348528,ADJECTIVE,Direct
10372,NOUN,14199700,NOUN,Direct
10374,NOUN,6532095,NOUN,Direct
10377,NOUN,6151942,NOUN,Direct
10378,ADJECTIVE,1211665,ADJECTIVE,Direct
10379,NOUN,9931418,NOUN,Direct
1038,NOUN,7764630,NOUN,Direct
10380,NOUN,886173,NOUN,Direct
30963,ADJECTIVE,1281695,ADJECTIVE,Direct
10388,NOUN,10516874,NOUN,Direct
10389,NOUN,14856263,NOUN,Direct
10391,NOUN,9777353,NOUN,Direct
10392,ADJECTIVE,72790,ADJECTIVE,Direct
10394,NOUN,6731186,NOUN,Direct
10395,VERB,641252,VERB,Direct
10396,NOUN,5622456,NOUN,Direct
10398,NOUN,4743605,NOUN,Direct
104,NOUN,7480068,NOUN,Direct
1040,NOUN,956340,NOUN,Direct
10400,NOUN,9615807,NOUN,Direct
10401,NOUN,818678,NOUN,Direct
10402,NOUN,5622456,NOUN,Direct
10403,NOUN,1189282,NOUN,Direct
10408,NOUN,1098698,NOUN,Direct
10410,NOUN,10043643,NOUN,Direct
10411,NOUN,13874251,NOUN,Direct
10413,ADJECTIVE,1757483,ADJECTIVE,Direct
33927,NOUN,10395209,NOUN,Direct
10415,NOUN,7966570,NOUN,Direct
10416,ADJECTIVE,573093,ADJECTIVE,Direct
10417,NOUN,5330244,NOUN,Direct
1042,NOUN,962567,NOUN,Direct
10420,ADJECTIVE,1213550,ADJECTIVE,Direct
33911,ADJECTIVE,469767,ADJECTIVE,Direct
10422,NOUN,5761559,NOUN,Direct
10426,NOUN,10085869,NOUN,Direct
10427,NOUN,1069980,NOUN,Direct
10429,NOUN,14527171,NOUN,Direct
10431,NOUN,3673270,NOUN,Direct
10432,NOUN,14292090,NOUN,Direct
10436,ADJECTIVE,2093134,ADJECTIVE,Direct
10438,NOUN,5285623,NOUN,Direct
10439,NOUN,10653238,NOUN,Direct
10440,NOUN,9887034,NOUN,Direct
10441,NOUN,7417405,NOUN,Direct
10442,NOUN,13261916,NOUN,Direct
19586,NOUN,13700362,NOUN,Direct
10445,NOUN,5152696,NOUN,Direct
10446,NOUN,10728624,NOUN,Direct
10448,NOUN,6178042,NOUN,Direct
10449,NOUN,6078327,NOUN,Direct
1045,NOUN,7515790,NOUN,Direct
10452,NOUN,13733402,NOUN,Direct
10454,NOUN,1069578,NOUN,Direct
10455,NOUN,10196965,NOUN,Direct
33915,NOUN,14597758,NOUN,Direct
1046,NOUN,9535622,NOUN,Direct
10460,NOUN,13317858,NOUN,Direct
19213,NOUN,9714120,NOUN,Direct
10462,NOUN,9943811,NOUN,Direct
10467,ADJECTIVE,592880,ADJECTIVE,Direct
1047,ADJECTIVE,556174,ADJECTIVE,Direct
10470,NOUN,10012484,NOUN,Direct
10475,NOUN,6218459,NOUN,Direct
10476,NOUN,8078644,NOUN,Direct
10478,NOUN,3727605,NOUN,Direct
1048,NOUN,10654827,NOUN,Direct
10480,NOUN,13477023,NOUN,Direct
10484,ADJECTIVE,537339,ADJECTIVE,Direct
10485,NOUN,5147940,NOUN,Direct
10487,NOUN,65098,NOUN,Direct
10488,NOUN,10751026,NOUN,Direct
1049,ADJECTIVE,962634,ADJECTIVE,Direct
10490,NOUN,10199489,NOUN,Direct
10492,NOUN,5240211,NOUN,Direct
10493,NOUN,13267014,NOUN,Direct
10495,NOUN,183240,NOUN,Direct
10496,NOUN,8325993,NOUN,Direct
10497,NOUN,10751265,NOUN,Direct
105,NOUN,6689297,NOUN,Direct
1050,NOUN,10012989,NOUN,Direct
10500,NOUN,14051494,NOUN,Direct
10505,NOUN,9916788,NOUN,Direct
10506,NOUN,4232800,NOUN,Direct
10507,NOUN,6650701,NOUN,Direct
10508,NOUN,14695838,NOUN,Direct
10510,NOUN,6537951,NOUN,Direct
10512,NOUN,6347037,NOUN,Direct
10513,NOUN,10736788,NOUN,Direct
10514,NOUN,2671421,NOUN,Direct
10516,NOUN,14596700,NOUN,Direct
10517,NOUN,6478582,NOUN,Direct
10518,NOUN,2930492,NOUN,Direct
10521,NOUN,6551627,NOUN,Direct
10524,NOUN,12898342,NOUN,Direct
10529,NOUN,8439955,NOUN,Direct
10530,NOUN,8408900,NOUN,Direct
10532,NOUN,8285407,NOUN,Direct
10535,NOUN,6384269,NOUN,Direct
10540,NOUN,5636887,NOUN,Direct
10546,NOUN,6113597,NOUN,Direct
10548,NOUN,6121113,NOUN,Direct
10550,NOUN,14046202,NOUN,Direct
10551,NOUN,615462,NOUN,Direct
10552,NOUN,11464143,NOUN,Direct
10559,ADJECTIVE,675701,ADJECTIVE,Direct
10561,NOUN,2701002,NOUN,Direct
10562,NOUN,6403969,NOUN,Direct
10571,NOUN,653388,NOUN,Direct
10575,NOUN,2732072,NOUN,Direct
10580,NOUN,13931889,NOUN,Direct
10583,NOUN,11473807,NOUN,Direct
10585,NOUN,6037666,NOUN,Direct
10586,NOUN,3745146,NOUN,Direct
10587,NOUN,6083243,NOUN,Direct
10588,ADJECTIVE,1679459,ADJECTIVE,Direct
1059,NOUN,9424270,NOUN,Direct
10590,NOUN,10735173,NOUN,Direct
10591,NOUN,10696508,NOUN,Direct
10595,NOUN,5318606,NOUN,Direct
10596,NOUN,4944412,NOUN,Direct
10598,NOUN,2062744,NOUN,Direct
106,NOUN,180413,NOUN,Direct
10600,NOUN,10521100,NOUN,Direct
10602,ADJECTIVE,441781,ADJECTIVE,Direct
10603,NOUN,5262185,NOUN,Direct
10606,NOUN,15292722,NOUN,Direct
10607,NOUN,4401088,NOUN,Direct
10609,NOUN,8646787,NOUN,Direct
10610,NOUN,5426989,NOUN,Direct
10614,ADJECTIVE,358534,ADJECTIVE,Direct
10615,ADJECTIVE,75135,ADJECTIVE,Direct
10617,NOUN,14185803,NOUN,Direct
1062,NOUN,11484975,NOUN,Direct
10620,ADJECTIVE,3073888,ADJECTIVE,Direct
10623,NOUN,6125698,NOUN,Direct
10624,NOUN,3388183,NOUN,Direct
10625,ADJECTIVE,2444147,ADJECTIVE,Direct
10626,NOUN,13386614,NOUN,Direct
10628,NOUN,3255648,NOUN,Direct
10629,NOUN,220023,NOUN,Direct
10631,NOUN,10443032,NOUN,Direct
10633,NOUN,164152,NOUN,Direct
1064,NOUN,14138691,NOUN,Direct
10640,NOUN,13599348,NOUN,Direct
10642,NOUN,940842,NOUN,Direct
10643,NOUN,10514429,NOUN,Direct
10645,NOUN,9870096,NOUN,Direct
10647,NOUN,1262441,NOUN,Direct
33916,NOUN,14597758,NOUN,Direct
10649,NOUN,2724207,NOUN,Direct
1065,NOUN,14129579,NOUN,Direct
10651,NOUN,6727224,NOUN,Direct
10653,NOUN,8414119,NOUN,Direct
10654,NOUN,10732314,NOUN,Direct
10656,ADJECTIVE,49016,ADJECTIVE,Direct
10657,NOUN,6495328,NOUN,Direct
10658,NOUN,6485261,NOUN,Direct
1066,NOUN,3397532,NOUN,Direct
10660,NOUN,6520429,NOUN,Direct
10661,NOUN,2953673,NOUN,Direct
10662,NOUN,583461,NOUN,Direct
10665,NOUN,6736529,NOUN,Direct
10667,NOUN,13323988,NOUN,Direct
1067,NOUN,10034906,NOUN,Direct
10673,ADJECTIVE,69531,ADJECTIVE,Direct
10674,NOUN,6161223,NOUN,Direct
10676,ADJECTIVE,2510879,ADJECTIVE,Direct
10677,NOUN,13298701,NOUN,Direct
10679,ADJECTIVE,1263445,ADJECTIVE,Direct
10680,NOUN,2764044,NOUN,Direct
10684,NOUN,15086247,NOUN,Direct
10687,NOUN,874806,NOUN,Direct
10689,VERB,2306462,VERB,Direct
10690,NOUN,12515711,NOUN,Direct
10691,NOUN,403911,NOUN,Direct
10694,NOUN,6516955,NOUN,Direct
10697,NOUN,13741022,NOUN,Direct
10698,NOUN,6807198,NOUN,Direct
10699,NOUN,13611207,NOUN,Direct
107,NOUN,6782680,NOUN,Direct
10703,NOUN,386915,NOUN,Direct
10705,ADJECTIVE,2265015,ADJECTIVE,Direct
10706,ADJECTIVE,2265891,ADJECTIVE,Direct
10707,NOUN,14627246,NOUN,Direct
10708,ADJECTIVE,178811,ADJECTIVE,Direct
39121,NOUN,10303186,NOUN,Direct
10712,NOUN,2839592,NOUN,Direct
10713,NOUN,3936764,NOUN,Direct
10714,NOUN,13885370,NOUN,Direct
10715,NOUN,6715223,NOUN,Direct
10716,ADJECTIVE,2340213,ADJECTIVE,Direct
10717,NOUN,3494105,NOUN,Direct
1072,NOUN,5549830,NOUN,Direct
10720,NOUN,923802,NOUN,Direct
10722,NOUN,4277352,NOUN,Direct
10723,NOUN,14505069,NOUN,Direct
10727,NOUN,14906500,NOUN,Direct
10728,NOUN,11705052,NOUN,Direct
10729,NOUN,31264,NOUN,Direct
1073,NOUN,5549576,NOUN,Direct
10730,NOUN,6371413,NOUN,Direct
10733,ADJECTIVE,2542148,ADJECTIVE,Direct
10735,VERB,1359432,VERB,Direct
10737,NOUN,6312237,NOUN,Direct
10739,ADJECTIVE,1592642,ADJECTIVE,Direct
1074,NOUN,7108123,NOUN,Direct
10740,ADJECTIVE,1590484,ADJECTIVE,Direct
10743,NOUN,13583724,NOUN,Direct
10744,NOUN,7092158,NOUN,Direct
10745,VERB,2559752,VERB,Direct
10746,VERB,795863,VERB,Direct
10748,NOUN,4752859,NOUN,Direct
10749,NOUN,3223686,NOUN,Direct
10752,ADJECTIVE,2571277,ADJECTIVE,Direct
10753,NOUN,85678,NOUN,Direct
10754,NOUN,12166128,NOUN,Direct
10755,ADJECTIVE,1366525,ADJECTIVE,Direct
10756,NOUN,5257737,NOUN,Direct
10758,NOUN,4146343,NOUN,Direct
10759,ADVERB,76193,ADVERB,Direct
10760,NOUN,4509592,NOUN,Direct
10766,NOUN,7735803,NOUN,Direct
10769,NOUN,3454885,NOUN,Direct
10771,NOUN,3729826,NOUN,Direct
10774,NOUN,6696025,NOUN,Direct
10775,NOUN,14285662,NOUN,Direct
10776,VERB,37298,VERB,Direct
10777,NOUN,3126580,NOUN,Direct
10778,NOUN,14426910,NOUN,Direct
10780,NOUN,5956019,NOUN,Direct
10782,ADJECTIVE,1373545,ADJECTIVE,Direct
10785,NOUN,13977732,NOUN,Direct
10788,VERB,1848718,VERB,Direct
10789,ADJECTIVE,2186665,ADJECTIVE,Direct
1079,NOUN,13331198,NOUN,Direct
10791,NOUN,7309599,NOUN,Direct
10792,ADJECTIVE,2186580,ADJECTIVE,Direct
10794,VERB,2604760,VERB,Direct
10795,NOUN,8903049,NOUN,Direct
10797,ADVERB,15007,ADVERB,Direct
10799,ADJECTIVE,1725129,ADJECTIVE,Direct
108,NOUN,5767733,NOUN,Direct
10800,NOUN,10448983,NOUN,Direct
10801,NOUN,9530867,NOUN,Direct
10802,VERB,1691057,VERB,Direct
10804,NOUN,3443912,NOUN,Direct
10805,NOUN,8161757,NOUN,Direct
10808,ADJECTIVE,2198752,ADJECTIVE,Direct
10813,ADJECTIVE,1554230,ADJECTIVE,Direct
10814,NOUN,6947032,NOUN,Direct
10816,NOUN,9732544,NOUN,Direct
10817,NOUN,788973,NOUN,Direct
10819,ADVERB,75161,ADVERB,Direct
10820,ADJECTIVE,70939,ADJECTIVE,Direct
10822,NOUN,15212167,NOUN,Direct
10823,NOUN,15210870,NOUN,Direct
10826,NOUN,2856463,NOUN,Direct
10827,ADVERB,12129,ADVERB,Direct
10829,NOUN,2916179,NOUN,Direct
10830,NOUN,8308497,NOUN,Direct
10831,NOUN,8905085,NOUN,Direct
10835,ADVERB,62857,ADVERB,Direct
10837,ADJECTIVE,2190942,ADJECTIVE,Direct
10838,NOUN,8975902,NOUN,Direct
10839,NOUN,5734018,NOUN,Direct
1084,NOUN,14186541,NOUN,Direct
10840,NOUN,6374587,NOUN,Direct
10841,NOUN,13613985,NOUN,Direct
10842,NOUN,15211189,NOUN,Direct
10843,NOUN,7217924,NOUN,Direct
10844,VERB,1494310,VERB,Direct
10846,NOUN,15210045,NOUN,Direct
19406,ADJECTIVE,320985,ADJECTIVE,Direct
10848,NOUN,6239655,NOUN,Direct
1085,NOUN,14200098,NOUN,Direct
10850,VERB,521478,VERB,Direct
10851,NOUN,15210486,NOUN,Direct
10852,VERB,1346003,VERB,Direct
10853,NOUN,13650045,NOUN,Direct
10855,NOUN,6589574,NOUN,Direct
10856,NOUN,9685085,NOUN,Direct
1086,NOUN,14117805,NOUN,Direct
10860,VERB,334186,VERB,Direct
10863,VERB,2028366,VERB,Direct
10865,NOUN,10391653,NOUN,Direct
10866,VERB,1346804,VERB,Direct
10867,NOUN,3001627,NOUN,Direct
10868,NOUN,6125041,NOUN,Direct
10869,NOUN,8723006,NOUN,Direct
1087,ADJECTIVE,1764351,ADJECTIVE,Direct
10871,VERB,1165043,VERB,Direct
10873,NOUN,9727323,NOUN,Direct
10875,NOUN,6980315,NOUN,Direct
1088,ADJECTIVE,145083,ADJECTIVE,Direct
10880,NOUN,7770869,NOUN,Direct
10884,NOUN,8278324,NOUN,Direct
10885,NOUN,13724582,NOUN,Direct
10886,NOUN,9189411,NOUN,Direct
10887,NOUN,8557482,NOUN,Direct
10888,NOUN,14589223,NOUN,Direct
10889,ADVERB,106921,ADVERB,Direct
1089,NOUN,6611998,NOUN,Direct
10890,NOUN,14728724,NOUN,Direct
10891,NOUN,8903872,NOUN,Direct
10892,NOUN,8905936,NOUN,Direct
10893,NOUN,6970103,NOUN,Direct
10897,NOUN,8366202,NOUN,Direct
10898,ADJECTIVE,363031,ADJECTIVE,Direct
9959,VERB,1489989,VERB,Direct
109,NOUN,1213886,NOUN,Direct
10900,NOUN,5314075,NOUN,Direct
10901,NOUN,8904533,NOUN,Direct
10904,NOUN,13397174,NOUN,Direct
10905,NOUN,5615869,NOUN,Direct
10906,NOUN,15213774,NOUN,Direct
10908,ADJECTIVE,687356,ADJECTIVE,Direct
10909,NOUN,14769160,NOUN,Direct
1091,NOUN,4840981,NOUN,Direct
10914,ADJECTIVE,2068730,ADJECTIVE,Direct
1092,ADJECTIVE,1580775,ADJECTIVE,Direct
10920,NOUN,8050678,NOUN,Direct
10921,NOUN,8719100,NOUN,Direct
10922,ADJECTIVE,2990954,ADJECTIVE,Direct
10923,NOUN,3057021,NOUN,Direct
10927,NOUN,8286569,NOUN,Direct
1093,ADVERB,50556,ADVERB,Direct
10930,ADVERB,159040,ADVERB,Direct
19790,ADJECTIVE,238037,ADJECTIVE,Direct
10934,NOUN,8337324,NOUN,Direct
10935,NOUN,4956419,NOUN,Direct
10936,NOUN,4048568,NOUN,Direct
10937,ADJECTIVE,2967791,ADJECTIVE,Direct
10938,NOUN,13659760,NOUN,Direct
10940,NOUN,3996655,NOUN,Direct
10941,ADJECTIVE,1213550,ADJECTIVE,Direct
10944,NOUN,8904392,NOUN,Direct
10946,NOUN,8921850,NOUN,Direct
10951,NOUN,11757433,NOUN,Direct
10955,NOUN,5134547,NOUN,Direct
10956,NOUN,334509,NOUN,Direct
10957,NOUN,9006413,NOUN,Direct
10958,NOUN,14660443,NOUN,Direct
10959,NOUN,1057200,NOUN,Direct
1096,ADJECTIVE,943599,ADJECTIVE,Direct
10960,NOUN,11184092,NOUN,Direct
10961,NOUN,11202833,NOUN,Direct
10962,NOUN,9275473,NOUN,Direct
10963,NOUN,3629986,NOUN,Direct
10967,ADJECTIVE,1975448,ADJECTIVE,Direct
10968,NOUN,4321238,NOUN,Direct
10969,NOUN,14035695,NOUN,Direct
10970,NOUN,13285176,NOUN,Direct
10972,ADVERB,237636,ADVERB,Direct
10975,NOUN,4446276,NOUN,Direct
10976,NOUN,13342135,NOUN,Direct
10977,VERB,1233387,VERB,Direct
1098,NOUN,14222112,NOUN,Direct
10980,ADVERB,51848,ADVERB,Direct
19059,ADJECTIVE,2219876,ADJECTIVE,Direct
10987,VERB,1775535,VERB,Direct
10988,NOUN,5540121,NOUN,Direct
10995,NOUN,14631871,NOUN,Direct
10997,NOUN,6398760,NOUN,Direct
10999,ADJECTIVE,654685,ADJECTIVE,Direct
11,NOUN,4850996,NOUN,Direct
110,NOUN,6691684,NOUN,Direct
18897,VERB,228236,VERB,Direct
11004,ADJECTIVE,227507,ADJECTIVE,Direct
11005,NOUN,4445327,NOUN,Direct
11006,NOUN,5692419,NOUN,Direct
11007,NOUN,7827750,NOUN,Direct
11008,NOUN,7827750,NOUN,Direct
11010,ADJECTIVE,492677,ADJECTIVE,Direct
11011,NOUN,15044844,NOUN,Direct
11012,NOUN,15044844,NOUN,Direct
11014,ADJECTIVE,894627,ADJECTIVE,Direct
11015,ADJECTIVE,1014251,ADJECTIVE,Direct
11016,ADJECTIVE,1087093,ADJECTIVE,Direct
11017,ADJECTIVE,1537885,ADJECTIVE,Direct
24224,NOUN,10897154,NOUN,Direct
11022,NOUN,10127273,NOUN,Direct
11023,NOUN,8304895,NOUN,Direct
11029,NOUN,3082979,NOUN,Direct
11030,ADJECTIVE,422168,ADJECTIVE,Direct
11031,ADJECTIVE,992432,ADJECTIVE,Direct
11032,ADJECTIVE,992432,ADJECTIVE,Direct
11034,NOUN,14670639,NOUN,Direct
11037,NOUN,3800933,NOUN,Direct
11038,NOUN,33615,NOUN,Direct
11039,NOUN,13746785,NOUN,Direct
1104,NOUN,4665543,NOUN,Direct
11040,VERB,617748,VERB,Direct
11041,VERB,1237901,VERB,Direct
11042,VERB,2613672,VERB,Direct
11046,NOUN,6427831,NOUN,Direct
11047,NOUN,476389,NOUN,Direct
12848,ADJECTIVE,2553234,ADJECTIVE,Direct
11050,VERB,2701210,VERB,Direct
11053,NOUN,13001041,NOUN,Direct
11058,NOUN,379422,NOUN,Direct
11059,NOUN,2156413,NOUN,Direct
11060,VERB,597915,VERB,Direct
11064,NOUN,3365991,NOUN,Direct
